Ensembl ID,Gene ID,Adipose Subcutaneous,Adipose Visceral (Omentum),Adrenal Gland,Artery Aorta,Artery Coronary,Artery Tibial,Bladder,Brain Amygdala,Brain Anterior cingulate cortex (BA24),Brain Caudate (basal ganglia),Brain Cerebellar Hemisphere,Brain Cerebellum,Brain Cortex,Brain Frontal Cortex (BA9),Brain Hippocampus,Brain Hypothalamus,Brain Nucleus accumbens (basal ganglia),Brain Putamen (basal ganglia),Brain Spinal cord (cervical c-1),Brain Substantia nigra,Breast Mammary Tissue,Cells Cultured fibroblasts,Cells EBV transformed lymphocytes,Cervix Ectocervix,Cervix Endocervix,Colon Sigmoid,Colon Transverse,Esophagus Gastroesophageal Junction,Esophagus Mucosa,Esophagus Muscularis,Fallopian Tube,Heart Atrial Appendage,Heart Left Ventricle,Kidney Cortex,Kidney Medulla,Liver,Lung,Minor Salivary Gland,Muscle Skeletal,Nerve Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin Not Sun Exposed Suprapubic,Skin Sun Exposed Lower leg,Small Intestine Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood
ENSG00000090020.10,SLC9A1,15.4692,14.2804,19.21,22.8314,18.8086,18.6956,23.2531,7.19447,9.86934,13.4353,24.4857,27.1238,18.1864,19.1991,6.5391,8.64401,9.5076,15.4301,5.34272,6.32209,18.0494,26.7238,13.6168,28.0109,26.1554,24.9246,29.5506,15.3809,18.5243,14.5447,19.0162,15.6512,7.01276,7.75824,13.9223,2.14315,29.203,30.3221,3.22051,13.5369,16.618,5.74689,21.4556,24.7986,19.1182,20.5627,22.7593,23.8206,33.0722,21.0496,22.5033,27.2755,20.6582,16.4809
ENSG00000126705.13,AHDC1,21.9186,14.5772,32.3666,39.4967,32.6185,53.8217,25.7532,8.90322,12.699,11.5914,56.5623,61.4694,20.2115,16.5513,8.65318,12.6671,13.8866,8.78724,6.64289,7.11557,22.3729,12.0489,7.55683,52.2337,47.0323,28.7239,13.5229,31.6644,49.2376,28.4758,48.3147,14.1241,11.0867,8.21123,11.8662,4.86668,22.3443,25.2781,21.6183,39.1398,48.1132,5.77255,36.16,23.3233,44.3063,51.7526,12.7381,27.1077,12.6564,21.712,45.9318,60.5437,44.2245,1.29874
ENSG00000182866.16,LCK,2.29932,3.88192,0.805537,1.71829,2.09063,0.468378,2.95017,0.149335,0.100723,0.142179,0.0888232,0.117695,0.121718,0.0992277,0.233016,0.307918,0.114927,0.157715,0.989075,0.291305,1.87148,0.0157876,101.947,2.84031,3.79968,0.788036,4.30942,0.770338,2.60015,0.988188,3.88262,0.654056,0.260813,1.4154,3.47033,1.60667,13.784,2.28268,0.201514,1.50808,0.672495,0.402248,0.970812,3.76066,1.50599,1.07483,20.1481,52.6967,3.06828,1.05664,4.31433,2.15773,3.55754,47.7135
ENSG00000004455.16,AK2,45.9983,44.0513,37.576,36.7216,41.3194,36.3073,41.2197,13.1179,11.5303,13.7937,35.1854,35.1588,12.6702,13.3003,13.1387,16.6064,12.8917,12.834,30.4982,18.8189,50.8832,72.7295,137.468,49.4539,52.2971,37.5349,43.2233,34.6208,48.2599,33.7864,51.1445,23.6238,18.0554,47.3275,55.7275,37.7737,44.7906,39.5911,30.225,56.6179,46.8256,15.5624,34.6375,42.6987,42.0079,42.2423,48.081,39.3838,33.5949,36.6694,70.7348,51.7796,48.3495,18.5503
ENSG00000188910.7,GJB3,0.178352,0.129344,0.226083,0.452019,0.271457,0.27742,2.00364,0.378051,0.334439,0.139469,1.73408,2.87843,0.566813,0.445242,0.0881368,0.0696111,0.255268,0.0940505,0.0823669,0.0415555,0.4425,0.153192,0.0527085,0.29214,0.261313,0.151633,2.13469,0.148863,87.3008,0.146329,0.397891,0.0757636,0.0566464,0.222054,0.406645,0.349575,0.70271,2.93144,0.0990959,0.936163,0.142112,0.143474,0.13402,4.52784,182.882,183.998,1.31392,0.113428,0.917335,1.59028,0.424087,0.198729,41.6001,0.0448408
ENSG00000171812.12,COL8A2,7.80587,5.00264,1.33978,77.1588,38.7685,56.8244,22.0889,0.923252,0.422935,0.745509,11.3939,12.0083,0.424051,0.391087,0.899651,1.37677,0.639702,0.492046,3.19168,1.55802,10.3965,2.44362,0.128213,22.6009,17.5708,9.81831,4.43123,25.3566,6.74752,18.8013,9.4185,4.56776,0.656726,0.629779,1.3086,0.367412,7.573,12.6166,0.313368,37.7964,6.391,0.431959,6.77422,10.9609,7.18866,8.84753,3.4973,13.2419,4.53427,1.89165,13.9647,10.8347,11.5763,0.647245
ENSG00000084073.8,ZMPSTE24,31.2422,30.581,32.2845,70.7994,43.627,41.2399,36.0379,14.1629,15.7986,17.2404,17.3692,13.5204,13.2116,19.8106,13.6712,17.2251,16.7428,13.7194,22.8709,16.5704,30.6216,63.1741,27.3148,36.2765,35.1928,36.4923,30.1098,38.9085,29.7711,37.8644,49.5313,16.1214,12.2486,20.5483,22.3812,16.5002,29.8708,27.5779,12.2346,35.3647,31.011,10.3163,19.0188,29.5691,24.7464,25.3054,26.1591,18.0123,23.8503,15.4813,31.3776,58.4833,33.6021,11.6056
ENSG00000117400.16,MPL,0.497686,0.263,0.119206,0.275235,0.289176,0.358385,0.336677,0.174319,0.194348,0.188154,0.114489,0.132256,0.46165,0.340789,0.151407,0.155904,0.190185,0.160335,0.321868,0.223188,0.389786,0.0229178,0.0381268,0.237462,0.427591,0.290715,0.173412,0.359216,0.162065,0.322863,0.349282,0.206185,0.156147,0.104454,0.143345,0.0398599,0.648046,0.163195,0.07284,0.610485,0.735112,0.114081,0.285176,0.266483,0.20333,0.218216,0.140475,0.252172,0.146152,1.47414,0.481481,0.482091,0.222793,0.170651
ENSG00000117425.13,PTCH2,4.0516,1.69133,3.91388,4.72283,5.27284,3.64662,4.40104,3.57617,5.61733,4.93876,20.6935,23.5488,9.64583,7.56202,3.10782,8.39566,7.2287,3.17748,1.74957,3.35064,5.28192,0.619182,0.264639,6.74256,10.0867,6.16528,2.72273,5.7328,1.02414,5.27035,9.78295,0.966678,0.488347,1.14704,0.96845,0.800926,1.68486,7.74079,1.34812,32.2096,41.7156,0.570171,18.3705,5.577,3.49891,3.67197,2.90327,3.66493,1.36132,50.0916,7.55205,14.7439,5.39959,0.218987
ENSG00000132763.14,MMACHC,2.17769,2.48408,4.39178,1.99859,2.32897,1.46611,2.92216,2.31788,2.47014,2.90362,3.30689,3.18247,3.03933,3.37493,2.44474,2.44134,2.69908,2.64427,3.86529,3.20756,2.93289,6.70051,5.75847,3.06601,3.14257,2.65866,3.29354,2.17623,3.17586,2.36021,2.75484,4.18182,3.17247,2.15382,4.20722,9.14072,2.47492,3.30599,2.44639,3.28965,3.68027,1.81775,2.65945,2.94715,2.78148,2.52492,2.66393,2.85172,2.76269,7.52192,3.72674,3.34007,2.96905,0.496128
ENSG00000116133.11,DHCR24,64.6294,66.7729,1544.19,30.7106,21.931,25.8408,19.0696,27.2496,48.0791,31.5325,86.4193,80.3716,87.3313,101.586,61.1592,67.3931,48.5099,26.5933,624.114,78.1265,104.469,89.5761,107.23,8.41338,26.833,10.3363,44.7804,13.3323,469.695,12.2414,23.6708,11.3493,6.49117,29.9969,53.8051,419.48,227.141,207.386,119.596,118.353,39.6819,18.2213,23.1397,118.706,412.144,381.313,39.5148,164.847,131.382,60.1948,31.1062,11.295,203.126,3.68006
ENSG00000162399.6,BSND,0,0.0104661,0.0171724,0.0201785,0,0,0,0.0277556,0.0326606,0.0673261,1.21093,1.16967,0.0624337,0.0475437,0.0536615,0.0224345,0.115028,0.0378796,0.0112446,0,0.0216617,0,0.00849357,0,0,0,0,0,0.0143073,0,0.0887906,0,0,8.48823,12.4703,0,0.0471613,0.961425,0,0.0365845,0,0.00679929,0.847478,0.0570893,0.0406173,0.0412514,0.0130579,0.179714,0,0.593251,0,0,0,0.0366586
ENSG00000079739.15,PGM1,59.2523,58.0479,64.5575,80.7994,49.788,42.9638,43.1554,19.37,24.8991,28.0191,25.8561,25.5286,28.6464,27.7619,14.6729,20.1943,26.1334,23.1172,14.4468,18.2231,41.9676,59.9905,54.8994,33.169,39.0932,41.7251,45.7656,36.7932,34.8686,38.778,24.5876,72.0417,83.3741,20.8683,29.7425,77.2048,39.1118,33.4849,426.442,28.9727,55.8965,39.5755,38.9894,37.5167,30.7515,31.3216,34.264,15.7371,23.8914,13.2278,28.528,28.9948,27.5903,19.5416
ENSG00000116678.19,LEPR,8.06684,10.0276,1.47846,6.66786,9.56733,8.44763,4.80164,1.21192,1.10115,1.61149,1.67288,1.61094,1.17236,1.31038,1.48966,2.23254,1.45961,1.40386,2.81905,1.87018,12.9405,6.95875,0.594092,9.54853,11.749,3.85325,2.15244,4.90283,2.84091,4.51115,8.41892,2.3379,0.660137,1.38407,2.98802,11.4446,13.1497,7.39274,0.579761,24.9201,16.0897,0.562266,3.88723,4.90402,4.83046,3.17524,2.70417,0.980285,6.65506,1.44901,8.77986,11.8587,4.12381,0.216932
ENSG00000116704.7,SLC35D1,8.38524,7.51266,9.38357,16.5583,11.9932,11.0123,11.433,2.54565,2.93711,4.01478,8.86078,8.56581,3.49321,3.43476,2.88314,4.06343,4.74483,3.06646,4.43035,2.96477,7.13002,23.7914,12.7261,17.5527,15.7924,10.1872,17.7682,9.3347,8.48785,8.61785,13.3078,3.60615,2.46632,4.39512,4.87545,27.1807,8.05789,6.46762,6.04196,10.2176,14.5141,5.54974,10.0328,11.1009,10.9109,10.7524,16.175,7.31117,11.6321,12.0584,12.0067,14.319,15.0453,1.78462
ENSG00000142867.12,BCL10,13.8862,13.298,8.80589,10.5053,10.3719,8.41383,8.99679,2.51194,2.88306,2.97986,5.55327,5.43371,3.3657,3.61662,2.78781,3.13696,3.19294,2.40417,3.64091,2.68187,12.2382,26.931,24.7632,9.93591,11.9419,8.02372,15.4595,7.45307,24.6144,6.94804,10.0878,3.6091,2.37383,5.65603,9.18494,3.87249,13.8522,10.202,1.9172,9.35843,8.19967,3.54592,5.43244,8.97394,15.5237,15.1748,15.768,13.8886,9.30475,12.6835,9.9874,11.4708,20.1609,10.0341
ENSG00000162676.11,GFI1,0.672834,1.2583,0.338468,0.703903,0.800867,0.252593,0.929764,0.0676509,0.0477986,0.0583858,0.0462992,0.0660912,0.0760637,0.0697904,0.0845326,0.104888,0.0568205,0.0513204,0.279381,0.104936,0.643166,0.0973257,12.5782,0.957983,1.28569,0.426887,3.46151,0.474918,0.644891,0.517969,1.67441,0.234619,0.0941155,0.294023,0.320723,0.45319,4.43006,1.15662,0.0726221,0.745101,0.364981,5.58495,0.800323,1.25116,0.384913,0.46306,7.66917,9.70799,1.31887,1.93532,1.36916,1.00535,1.07969,4.43051
ENSG00000117528.11,ABCD3,13.3298,10.7489,14.3901,15.1043,15.6071,17.0133,16.2149,8.13916,7.55157,9.14208,15.0493,14.2776,7.9156,8.79896,7.75289,8.8015,7.98442,7.76221,15.1709,8.98845,14.9595,16.2203,11.4435,19.0412,18.0796,16.553,18.9955,14.8788,17.1988,14.8424,14.8661,10.9115,9.01884,10.3189,13.7021,23.542,15.9984,14.8471,8.32519,39.0788,13.0165,9.24211,15.2771,14.7633,22.1043,21.4227,17.0359,8.73418,16.8109,14.5702,17.1195,16.3714,18.933,1.44821
ENSG00000188641.12,DPYD,23.2752,23.9863,11.1098,15.1339,22.2184,21.0765,17.6906,1.75555,1.3842,1.50443,0.575448,0.6571,1.44588,1.71579,2.14494,2.73597,1.61137,1.43378,8.0825,3.25496,19.1317,43.024,7.58897,23.0404,20.4098,16.9361,9.15154,14.1339,13.8213,13.0735,16.6155,5.98305,2.42062,3.76137,3.57812,12.4188,29.6345,13.1372,2.47547,20.156,21.334,3.20425,7.81074,10.3633,6.03238,6.37922,12.0452,19.2781,5.68863,2.92318,15.1737,19.4948,21.5697,20.1057
ENSG00000162688.16,AGL,11.8107,7.50661,8.31823,12.2173,14.6247,15.8329,16.2803,4.20217,5.30838,4.87455,15.3883,15.2954,5.30201,6.14852,3.70401,4.68305,5.48229,4.62035,5.39933,4.31014,9.93883,8.50474,18.4313,9.68543,10.822,15.5599,10.1983,28.3963,11.4858,40.4691,10.9859,11.5076,8.65884,4.27504,6.19029,11.8395,7.33423,10.331,59.1056,9.6944,8.65695,2.72161,8.73561,11.707,6.63861,7.11781,9.56279,7.9744,6.87842,7.20856,11.9585,12.8784,10.0023,1.13134
ENSG00000060718.20,COL11A1,0.308716,0.127171,0.701146,0.177911,0.251927,0.557109,0.154888,4.99107,4.70414,3.88552,1.06792,1.36566,6.1156,5.46889,3.43624,6.93936,5.46912,2.40775,2.2026,4.69724,0.274439,19.9835,0.0148358,0.473721,0.48167,0.795635,0.288731,0.116023,0.0116182,0.1307,0.0816675,0.0198971,0.00743743,0.082836,0.0399151,0.009291,0.124852,0.491537,0.046638,8.5373,0.790415,0.104928,6.14075,0.16363,0.64557,0.56298,0.184691,0.746541,0.0461403,9.02344,0.217069,0.303285,0.157488,0
ENSG00000116337.15,AMPD2,14.2091,20.9386,27.1873,42.1238,30.0471,20.7961,18.8878,29.0841,43.2518,51.6205,45.2695,52.8223,49.721,47.5256,32.8806,34.4298,73.012,39.9129,18.1386,19.0609,18.6741,36.3016,30.0986,52.5503,43.178,15.3741,14.8695,18.7434,13.0516,13.6145,36.1781,8.66899,3.81507,12.7715,24.3266,18.4393,35.0541,16.9166,2.32151,25.8106,43.2921,8.627,138.414,35.2088,17.0995,17.0755,22.421,54.942,15.0613,17.5333,28.9832,34.5655,29.1446,54.8037
ENSG00000134242.15,PTPN22,1.94062,2.50885,0.907899,1.9347,1.87033,1.09747,1.31032,0.108686,0.121134,0.150167,0.679225,0.696132,0.155661,0.150363,0.140091,0.258774,0.182189,0.121975,0.649138,0.181617,1.29354,5.9474,50.562,0.774637,1.47761,0.732844,3.4765,0.719839,1.45378,0.692323,2.3003,0.483753,0.146871,0.406434,0.342747,0.57303,8.71765,1.16459,0.115999,1.88742,0.544338,0.856284,0.551741,1.24843,0.75377,0.678903,9.5712,13.8976,2.18557,1.10624,1.20964,0.995353,1.51579,12.7213
ENSG00000134200.3,TSHB,0.0880876,0.0629251,0,0.552104,0.323091,0.907763,0.449399,0,0,0,0,0.154946,0,0,0,0.0537155,0,0,0,0,0.0756408,0,0,0.204859,0.244279,0.677945,0.284254,0.494016,0.0808604,0.409544,0.3992,0,0,0.0997577,0.054196,0,0.141849,0.0840301,0,0.056177,0.0964906,0.0339409,634.754,0.236603,0,0.0678492,0.17413,0.0952196,0.144159,0.966466,0,0.935019,0.127888,0.0776241
ENSG00000092607.13,TBX15,47.7911,3.04729,0.12393,1.66767,3.79484,53.9251,0.347575,0.379658,0.467386,0.525449,0.300403,0.362501,0.515225,0.461479,0.426848,0.185459,0.232982,0.616501,0.169411,0.386531,24.6182,25.4097,2.9751,0.361868,0.219594,0.23626,0.154028,0.779873,0.106496,0.77391,0.944984,2.43101,0.447327,0.0817588,0.105955,8.42089,0.915311,7.08417,77.955,30.2211,0.224877,0.0436494,1.20254,0.166915,7.27193,12.9852,0.141087,0.0786208,0.132449,1.74383,3.57171,0.351931,0.34459,0.0345407
ENSG00000092621.11,PHGDH,9.54548,20.2773,1.16452,32.1733,21.0127,39.9595,24.986,41.2066,34.1572,45.2907,13.4833,20.0356,36.0898,29.7181,28.8107,30.7207,40.2058,36.8231,50.2586,39.4562,14.7377,83.0848,20.9223,34.0586,23.2494,16.1871,9.42724,12.9879,27.2401,13.3536,35.1658,6.40065,1.53277,11.0479,17.6418,24.9796,9.93067,47.9216,0.519539,24.1125,32.067,18.5313,15.4013,33.5075,50.0478,45.1118,6.34713,3.11046,15.521,45.5768,17.0826,18.9053,37.1429,0.702985
ENSG00000134250.19,NOTCH2,31.613,21.3547,14.7576,56.7582,39.9182,52.1615,22.4669,6.52145,6.86355,8.47721,2.21935,4.64874,8.45494,6.85632,4.19428,3.16771,6.08653,5.94289,2.89004,3.60971,25.9681,76.4516,1.65911,35.9153,35.4436,21.405,14.5231,21.9426,27.4388,23.6984,28.7317,9.22363,3.57179,4.62321,8.21947,7.00082,31.1856,20.842,3.38842,38.172,35.1594,6.58557,5.13569,21.6334,40.2251,42.2442,15.6225,26.2228,8.00555,27.8415,27.628,33.3226,35.4744,17.7279
ENSG00000265241.6,RBM8A,29.6321,27.5186,24.9019,27.1158,28.2388,33.7364,31.6517,23.9869,24.0851,23.6051,48.5476,38.3255,21.8845,26.811,22.5175,27.3692,26.4779,19.9598,34.2269,23.2684,32.4871,39.4038,43.6152,32.2445,36.9533,28.4445,22.7383,27.1671,42.405,26.6637,36.3738,12.7028,9.47644,17.2562,28.9191,11.4412,31.2851,27.4176,39.0879,36.1252,36.9284,8.33483,34.669,32.4365,37.2198,36.8283,26.3024,32.581,19.185,32.1045,34.9471,38.2395,33.3469,16.1518
ENSG00000143368.9,SF3B4,57.6898,45.6576,49.9699,82.0863,65.7259,87.157,70.47,15.9996,17.1648,18.7205,43.3361,43.0563,24.0181,22.7876,15.8777,19.5697,19.6144,16.1575,22.7095,15.635,57.7894,86.7353,86.2531,65.7596,82.7436,63.2813,77.2851,62.4358,63.1441,60.1388,88.0349,18.1546,14.25,26.937,37.4472,16.3989,59.0337,46.1822,16.5734,60.638,77.676,18.83,47.3346,52.563,67.6312,72.1629,62.8983,60.8869,38.4891,104.567,62.8971,91.1168,61.9799,46.1934
ENSG00000136631.12,VPS45,25.1908,21.3485,35.863,38.8843,37.656,45.203,33.6806,19.87,24.5147,24.3419,78.1355,67.1823,27.579,31.952,17.5896,23.571,28.3617,19.643,19.2909,18.1319,26.7398,28.879,21.6486,38.1247,39.6525,36.9174,23.085,40.2643,22.681,39.8495,32.7543,20.6981,18.8414,14.353,19.6051,8.63581,24.932,20.6801,12.7347,35.3151,28.438,7.29815,39.2684,32.1168,25.3115,26.4054,22.9009,27.4053,18.7678,28.9606,34.9076,41.0747,30.0593,5.75911
ENSG00000143387.12,CTSK,285.802,110.862,15.3944,113.56,82.9147,92.2095,132.098,4.08247,4.37008,3.35915,16.4721,17.1083,4.47288,5.10634,3.53167,5.11381,3.44142,3.30969,4.7972,4.11869,279.788,347.26,3.78307,669.891,642.495,73.9969,68.671,95.5144,40.089,61.7815,131.186,25.5298,5.80063,7.50829,14.096,5.22782,53.6637,61.0065,7.22996,108.092,125.941,5.64644,22.6209,52.2752,178.974,279.819,84.9409,30.8525,30.8402,25.1025,62.4765,282.517,279.957,6.36879
ENSG00000160712.12,IL6R,16.1114,15.1935,7.56139,6.07759,13.6233,17.4429,12.1619,2.73759,2.51381,3.07846,1.18455,1.64346,3.10317,2.75268,2.70913,3.03733,2.57078,2.48617,5.5952,4.46226,11.4124,4.54585,6.70894,14.3964,18.1552,25.7312,19.8602,25.3769,7.38618,27.0358,25.9063,5.85065,3.64374,8.26235,4.1569,38.0337,29.4549,5.4187,67.242,18.5856,16.1254,3.64094,13.5651,11.6591,9.53729,11.0667,22.0268,23.9987,10.6037,6.17905,5.96684,23.286,11.0959,52.6906
ENSG00000177628.15,GBA,16.7221,15.5465,26.1394,26.6381,22.6014,18.5048,15.3328,6.49428,8.58188,9.87815,9.88811,9.5836,10.6011,13.1018,6.90354,10.5743,10.6235,7.9459,13.7758,8.78682,17.5372,43.9292,13.2542,21.4839,18.4189,12.2035,15.6911,12.6054,16.7455,11.9222,15.0281,7.32379,3.66884,11.2311,11.7772,5.42144,22.3445,17.0342,2.87054,23.5247,14.8505,7.8936,38.0291,14.0967,17.0869,21.5317,15.3777,19.8549,12.4636,9.22501,26.7393,18.7768,18.5345,33.131
ENSG00000143627.17,PKLR,0.04965,0.0451792,0.0306738,0.0389118,0.0400726,0.0416926,0.0208726,0.0673847,0.319189,0.101997,2.7339,2.22896,0.360124,0.47104,0.0394279,0.631478,0.139359,0.0504287,0.0612949,0.0691381,0.0440671,0.0464157,0.0251345,0.0289543,0.00772159,0.0691212,0.312428,0.0319453,0.0556535,0.0343129,0.0232303,0.0150844,0.0102087,8.20922,1.64936,34.3493,0.0691923,0.0363542,0.0120631,0.291287,0.0400994,0.0123682,0.0430511,0.0604659,0.664421,0.447742,3.34328,0.087505,0.028738,2.19145,0.0576417,0.0515798,0.054012,0.167276
ENSG00000143622.10,RIT1,20.5664,20.2789,13.2409,24.7387,23.4887,20.2649,24.883,6.04561,6.07314,7.59846,10.6026,9.81599,6.10888,6.87698,5.69394,8.7618,7.10053,6.26423,10.0811,8.42465,19.3712,16.0766,30.1791,22.9251,22.3033,17.7787,13.3755,16.7093,32.0636,16.6116,18.7329,8.22186,5.72554,13.2009,15.749,4.36051,32.2073,14.5497,4.35298,21.8701,16.6295,4.36695,15.6991,18.6392,16.078,15.7381,15.4812,27.5985,16.6822,15.7113,18.4333,20.6606,28.7699,27.7895
